,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,date
34674,48,technician,single,tertiary,no,104,yes,no,cellular,124,2,344,1,other,2009-05-05
34675,19,student,single,secondary,no,291,no,no,telephone,291,5,-1,0,unknown,2009-05-05
34676,36,technician,single,secondary,no,103,yes,no,cellular,122,2,344,2,failure,2009-05-05
34677,39,blue-collar,single,secondary,no,519,yes,yes,cellular,180,3,166,15,failure,2009-05-05
34678,52,technician,married,secondary,no,221,yes,no,cellular,178,2,363,3,failure,2009-05-05
34679,51,blue-collar,married,primary,no,565,yes,yes,cellular,157,7,250,3,failure,2009-05-05
34680,37,management,married,tertiary,no,8564,yes,no,cellular,211,2,347,1,failure,2009-05-05
34681,35,admin.,married,secondary,no,1286,yes,no,cellular,862,3,337,1,other,2009-05-05
34682,42,blue-collar,married,secondary,no,2152,yes,no,cellular,319,2,169,1,failure,2009-05-05
34683,61,retired,divorced,secondary,no,0,no,no,cellular,272,3,-1,0,unknown,2009-05-05
34684,24,admin.,single,tertiary,no,805,yes,no,cellular,169,2,-1,0,unknown,2009-05-05
34685,40,management,single,secondary,no,906,yes,no,cellular,67,4,-1,0,unknown,2009-05-05
34686,43,blue-collar,married,primary,no,-111,yes,no,cellular,75,7,-1,0,unknown,2009-05-05
34687,43,technician,divorced,secondary,no,305,yes,no,cellular,674,2,250,4,failure,2009-05-05
34688,42,services,single,secondary,no,241,yes,no,cellular,704,2,-1,0,unknown,2009-05-05
34689,32,blue-collar,married,secondary,no,34,yes,no,cellular,321,2,-1,0,unknown,2009-05-05
34690,27,admin.,married,secondary,no,3160,yes,no,cellular,209,5,343,1,failure,2009-05-05
34691,28,services,divorced,secondary,no,6,yes,yes,cellular,211,2,278,23,other,2009-05-05
34692,53,services,married,primary,no,2618,yes,no,cellular,185,2,165,2,failure,2009-05-05
34693,38,services,married,secondary,no,129,yes,no,cellular,205,2,-1,0,unknown,2009-05-05
34694,45,management,married,tertiary,no,0,yes,no,cellular,469,2,342,1,failure,2009-05-05
34695,43,management,married,tertiary,no,176,yes,no,cellular,253,2,286,1,failure,2009-05-05
34696,31,technician,single,secondary,no,4888,yes,no,telephone,475,4,166,2,failure,2009-05-05
34697,41,blue-collar,married,secondary,no,440,yes,no,cellular,523,1,334,2,failure,2009-05-05
34698,30,management,single,tertiary,no,61,yes,no,telephone,36,7,165,5,other,2009-05-05
34699,29,management,single,tertiary,no,2799,yes,no,cellular,371,2,-1,0,unknown,2009-05-05
34700,41,services,married,unknown,no,394,yes,no,cellular,52,3,-1,0,unknown,2009-05-05
34701,34,technician,single,secondary,no,513,yes,no,cellular,165,3,169,5,other,2009-05-05
34702,50,blue-collar,married,secondary,no,253,yes,yes,cellular,475,2,-1,0,unknown,2009-05-05
34703,28,technician,single,tertiary,no,75,yes,yes,cellular,233,2,-1,0,unknown,2009-05-05
34704,27,admin.,single,tertiary,no,1993,yes,no,cellular,102,5,-1,0,unknown,2009-05-05
34705,35,admin.,married,primary,no,-229,yes,no,cellular,176,1,-1,0,unknown,2009-05-05
34706,42,services,married,secondary,no,96,yes,no,cellular,238,3,340,2,failure,2009-05-05
34707,47,technician,married,primary,no,434,yes,yes,cellular,278,1,-1,0,unknown,2009-05-05
34708,31,admin.,single,secondary,no,140,yes,yes,cellular,111,1,-1,0,unknown,2009-05-05
34709,54,blue-collar,married,primary,no,1357,yes,yes,cellular,305,5,349,7,other,2009-05-05
34710,30,blue-collar,single,secondary,no,-390,yes,no,cellular,275,1,-1,0,unknown,2009-05-05
34711,36,technician,divorced,primary,no,-127,yes,no,cellular,320,1,-1,0,unknown,2009-05-05
34712,33,management,single,tertiary,no,0,yes,no,telephone,399,2,358,5,other,2009-05-05
34713,56,management,married,tertiary,no,0,yes,no,telephone,259,2,-1,0,unknown,2009-05-05
34714,29,unemployed,single,tertiary,no,150,yes,no,cellular,165,1,-1,0,unknown,2009-05-05
34715,37,admin.,single,secondary,no,597,yes,no,cellular,126,1,-1,0,unknown,2009-05-05
34716,36,technician,single,secondary,no,7503,yes,no,telephone,193,1,335,1,failure,2009-05-05
34717,36,blue-collar,married,secondary,no,0,yes,no,cellular,189,1,-1,0,unknown,2009-05-05
34718,47,entrepreneur,married,tertiary,no,0,no,no,cellular,418,3,-1,0,unknown,2009-05-05
34719,44,blue-collar,married,primary,no,0,yes,no,telephone,408,2,350,1,failure,2009-05-05
34720,37,management,divorced,tertiary,no,0,yes,no,cellular,74,8,351,11,failure,2009-05-05
34721,32,blue-collar,single,secondary,no,127,yes,no,cellular,195,1,-1,0,unknown,2009-05-05
34722,56,management,married,tertiary,no,505,yes,yes,cellular,221,1,169,3,failure,2009-05-05
34723,46,technician,married,tertiary,no,342,yes,yes,cellular,84,1,-1,0,unknown,2009-05-05
34724,29,technician,single,tertiary,no,41,yes,yes,cellular,151,1,-1,0,unknown,2009-05-05
34725,38,technician,married,secondary,no,414,yes,no,cellular,147,1,-1,0,unknown,2009-05-05
34726,30,blue-collar,married,primary,no,-327,yes,yes,cellular,305,1,294,7,other,2009-05-05
34727,35,blue-collar,married,secondary,no,225,yes,no,cellular,160,7,343,2,failure,2009-05-06
34728,41,blue-collar,married,primary,no,-7,yes,no,cellular,104,2,365,2,failure,2009-05-06
34729,39,services,married,secondary,no,-311,yes,no,cellular,55,2,345,2,other,2009-05-06
34730,37,technician,single,secondary,no,5436,yes,no,cellular,7,11,351,1,failure,2009-05-06
34731,35,management,single,tertiary,no,107,yes,no,cellular,142,3,-1,0,unknown,2009-05-06
34732,31,technician,single,tertiary,no,645,yes,no,cellular,14,6,-1,0,unknown,2009-05-06
34733,49,blue-collar,married,secondary,no,8545,yes,yes,cellular,199,7,167,1,failure,2009-05-06
34734,46,management,married,tertiary,no,523,yes,no,cellular,105,4,366,2,failure,2009-05-06
34735,59,retired,married,primary,no,1064,yes,no,cellular,88,2,-1,0,unknown,2009-05-06
34736,30,management,married,tertiary,no,94,yes,no,cellular,87,1,-1,0,unknown,2009-05-06
34737,37,management,married,tertiary,no,0,yes,no,cellular,149,1,13,12,success,2009-05-06
34738,37,blue-collar,married,primary,no,1222,yes,no,cellular,206,1,-1,0,unknown,2009-05-06
34739,47,blue-collar,married,secondary,no,235,yes,no,cellular,121,1,-1,0,unknown,2009-05-06
34740,49,blue-collar,married,secondary,no,2039,yes,no,cellular,451,1,169,2,failure,2009-05-06
34741,52,services,divorced,secondary,no,12,yes,no,cellular,78,1,170,1,failure,2009-05-06
34742,35,blue-collar,married,secondary,no,5417,yes,no,cellular,303,1,-1,0,unknown,2009-05-06
34743,35,admin.,divorced,secondary,no,404,yes,no,cellular,438,1,-1,0,unknown,2009-05-06
34744,54,management,married,primary,yes,0,yes,yes,cellular,95,1,-1,0,unknown,2009-05-06
34745,35,management,married,tertiary,no,0,yes,yes,cellular,113,1,351,1,other,2009-05-06
34746,60,blue-collar,married,primary,no,6271,yes,no,cellular,210,2,254,5,failure,2009-05-06
34747,51,entrepreneur,married,unknown,no,2396,yes,no,cellular,241,2,-1,0,unknown,2009-05-06
34748,40,admin.,divorced,secondary,no,83,yes,no,cellular,327,1,280,6,failure,2009-05-06
34749,34,blue-collar,married,secondary,no,649,yes,no,cellular,224,1,363,1,other,2009-05-06
34750,40,blue-collar,married,primary,no,-234,yes,no,cellular,275,1,-1,0,unknown,2009-05-06
34751,49,management,married,tertiary,no,489,yes,no,cellular,65,1,358,1,failure,2009-05-06
34752,53,self-employed,married,secondary,no,-488,yes,no,cellular,207,1,342,1,failure,2009-05-06
34753,44,management,divorced,tertiary,no,3,no,no,cellular,248,1,-1,0,unknown,2009-05-06
34754,34,technician,single,secondary,no,22,yes,no,cellular,197,1,-1,0,unknown,2009-05-06
34755,27,admin.,married,secondary,no,710,yes,yes,cellular,653,1,334,2,success,2009-05-06
34756,40,services,married,secondary,no,1438,yes,no,cellular,207,1,351,2,failure,2009-05-06
34757,50,technician,married,secondary,no,0,yes,no,cellular,327,1,356,1,other,2009-05-06
34758,36,services,married,secondary,no,0,yes,no,cellular,215,3,280,3,failure,2009-05-06
34759,23,admin.,single,secondary,no,589,yes,no,cellular,62,1,-1,0,unknown,2009-05-06
34760,45,blue-collar,married,primary,no,1558,yes,no,cellular,179,1,-1,0,unknown,2009-05-06
34761,32,admin.,married,secondary,no,59,yes,no,cellular,345,1,-1,0,unknown,2009-05-06
34762,37,technician,married,secondary,no,1784,yes,no,cellular,372,1,-1,0,unknown,2009-05-06
34763,34,admin.,single,tertiary,no,18,yes,no,cellular,285,1,288,17,other,2009-05-06
34764,39,admin.,married,secondary,no,1101,yes,no,cellular,128,3,-1,0,unknown,2009-05-06
34765,39,admin.,single,secondary,no,4917,yes,yes,cellular,26,1,-1,0,unknown,2009-05-06
34766,46,blue-collar,single,primary,no,501,yes,no,cellular,207,1,-1,0,unknown,2009-05-06
34767,30,self-employed,married,tertiary,yes,-1083,yes,no,cellular,401,1,336,2,failure,2009-05-06
34768,39,technician,divorced,tertiary,yes,3,no,no,cellular,488,1,-1,0,unknown,2009-05-06
34769,42,technician,married,secondary,no,122,yes,no,cellular,74,2,-1,0,unknown,2009-05-06
34770,58,management,married,tertiary,no,0,yes,yes,cellular,293,1,351,2,failure,2009-05-06
34771,24,blue-collar,single,secondary,no,1857,yes,no,cellular,473,4,-1,0,unknown,2009-05-06
34772,29,blue-collar,married,primary,no,111,yes,no,cellular,14,11,-1,0,unknown,2009-05-06
34773,31,services,married,secondary,no,1783,yes,yes,cellular,219,1,-1,0,unknown,2009-05-06
34774,53,entrepreneur,divorced,tertiary,no,81,yes,no,cellular,178,5,352,3,failure,2009-05-06
34775,33,management,single,tertiary,no,4835,no,no,cellular,362,2,-1,0,unknown,2009-05-06
34776,35,services,married,secondary,no,0,yes,no,cellular,343,3,351,1,failure,2009-05-06
34777,29,services,single,secondary,no,2,yes,no,cellular,403,4,-1,0,unknown,2009-05-06
34778,32,self-employed,single,tertiary,no,0,yes,no,cellular,767,1,-1,0,unknown,2009-05-06
34779,57,retired,married,primary,no,0,yes,no,cellular,62,2,273,2,failure,2009-05-06
34780,38,technician,single,secondary,no,1019,yes,no,cellular,249,1,-1,0,unknown,2009-05-06
34781,27,management,single,tertiary,no,2559,yes,no,cellular,227,1,-1,0,unknown,2009-05-06
34782,56,management,married,tertiary,no,563,yes,no,cellular,100,2,168,1,failure,2009-05-06
34783,42,management,married,secondary,no,275,yes,no,cellular,139,6,-1,0,unknown,2009-05-06
34784,44,entrepreneur,married,primary,no,650,yes,no,cellular,142,2,-1,0,unknown,2009-05-06
34785,26,services,single,secondary,no,-481,yes,yes,cellular,595,5,-1,0,unknown,2009-05-06
34786,37,entrepreneur,married,secondary,no,0,yes,yes,cellular,160,2,-1,0,unknown,2009-05-06
34787,32,blue-collar,single,secondary,no,1143,yes,yes,cellular,132,1,300,1,failure,2009-05-06
34788,31,services,single,secondary,no,864,yes,no,cellular,100,1,-1,0,unknown,2009-05-06
34789,36,admin.,divorced,secondary,no,50,yes,no,cellular,222,1,-1,0,unknown,2009-05-06
34790,36,management,single,secondary,no,532,yes,no,cellular,50,1,-1,0,unknown,2009-05-06
34791,35,technician,divorced,secondary,no,84,yes,yes,cellular,954,1,-1,0,unknown,2009-05-06
34792,36,admin.,married,secondary,no,788,yes,no,cellular,403,1,345,1,failure,2009-05-06
34793,41,blue-collar,married,secondary,no,13,yes,no,cellular,106,1,-1,0,unknown,2009-05-06
34794,37,technician,divorced,secondary,no,141,yes,no,cellular,848,1,364,3,failure,2009-05-06
34795,46,management,married,tertiary,no,16,yes,no,cellular,304,1,-1,0,unknown,2009-05-06
34796,35,management,married,tertiary,no,105,yes,no,cellular,36,1,365,3,failure,2009-05-06
34797,43,blue-collar,married,secondary,no,388,yes,yes,cellular,644,1,355,2,failure,2009-05-06
34798,34,blue-collar,married,unknown,no,41,yes,no,cellular,34,9,-1,0,unknown,2009-05-06
34799,51,management,married,tertiary,no,437,yes,no,cellular,109,1,-1,0,unknown,2009-05-06
34800,32,services,single,secondary,no,182,yes,no,cellular,145,1,-1,0,unknown,2009-05-06
34801,46,entrepreneur,married,tertiary,no,25204,yes,yes,cellular,72,1,-1,0,unknown,2009-05-06
34802,30,technician,married,secondary,no,616,yes,no,cellular,19,1,-1,0,unknown,2009-05-06
34803,40,management,married,tertiary,no,-606,yes,no,cellular,90,1,345,1,failure,2009-05-06
34804,21,services,single,secondary,no,3033,yes,no,cellular,347,1,-1,0,unknown,2009-05-06
34805,34,admin.,divorced,secondary,no,0,yes,no,cellular,153,1,-1,0,unknown,2009-05-06
34806,34,blue-collar,married,secondary,no,-349,yes,no,cellular,208,1,365,1,failure,2009-05-06
34807,31,technician,single,secondary,no,53,yes,yes,cellular,530,1,-1,0,unknown,2009-05-06
34808,30,admin.,married,secondary,no,-150,yes,no,cellular,174,1,365,1,failure,2009-05-06
34809,40,management,divorced,tertiary,no,69,yes,no,cellular,503,2,280,2,failure,2009-05-06
34810,33,admin.,married,tertiary,no,281,yes,no,cellular,257,1,365,1,failure,2009-05-06
34811,27,entrepreneur,married,unknown,no,345,yes,yes,cellular,465,1,289,4,failure,2009-05-06
34812,40,retired,married,secondary,no,102,no,no,cellular,168,1,-1,0,unknown,2009-05-06
34813,24,blue-collar,single,secondary,no,27,yes,no,cellular,404,1,338,2,failure,2009-05-06
34814,32,blue-collar,single,secondary,no,53,yes,no,cellular,153,1,169,2,failure,2009-05-06
34815,44,management,single,tertiary,no,3,yes,no,cellular,147,1,-1,0,unknown,2009-05-06
34816,35,admin.,divorced,secondary,no,-101,yes,yes,cellular,128,1,-1,0,unknown,2009-05-06
34817,32,blue-collar,single,primary,no,1137,yes,yes,cellular,274,1,-1,0,unknown,2009-05-06
34818,39,management,single,tertiary,no,1428,yes,no,cellular,278,1,-1,0,unknown,2009-05-06
34819,28,technician,single,tertiary,no,875,yes,no,cellular,55,1,-1,0,unknown,2009-05-06
34820,52,services,divorced,secondary,no,238,yes,no,cellular,101,1,362,5,other,2009-05-06
34821,28,services,single,secondary,no,123,yes,no,cellular,115,1,359,3,failure,2009-05-06
34822,32,blue-collar,single,primary,no,181,yes,no,cellular,90,1,-1,0,unknown,2009-05-06
34823,24,admin.,married,secondary,no,299,yes,no,cellular,209,1,321,1,failure,2009-05-06
34824,45,unemployed,married,secondary,no,56,yes,no,cellular,195,1,-1,0,unknown,2009-05-06
34825,35,services,married,secondary,no,302,yes,no,cellular,137,1,364,1,failure,2009-05-06
34826,53,blue-collar,married,secondary,no,380,yes,yes,cellular,42,1,302,1,failure,2009-05-06
34827,35,management,single,secondary,no,0,yes,no,cellular,495,1,-1,0,unknown,2009-05-06
34828,49,blue-collar,divorced,primary,no,0,yes,no,cellular,305,1,281,2,failure,2009-05-06
34829,35,blue-collar,single,secondary,no,-441,yes,no,cellular,151,1,-1,0,unknown,2009-05-06
34830,26,blue-collar,single,secondary,no,0,yes,no,cellular,340,1,-1,0,unknown,2009-05-06
34831,28,student,single,tertiary,no,471,yes,no,cellular,209,1,-1,0,unknown,2009-05-06
34832,34,technician,divorced,secondary,no,8,yes,no,cellular,569,2,-1,0,unknown,2009-05-06
34833,44,management,married,tertiary,no,1850,yes,no,cellular,274,1,-1,0,unknown,2009-05-06
34834,26,admin.,single,secondary,no,96,no,no,cellular,606,1,345,1,failure,2009-05-06
34835,30,management,divorced,tertiary,no,415,yes,yes,cellular,984,1,343,4,failure,2009-05-06
34836,25,blue-collar,single,secondary,yes,15,yes,no,telephone,44,1,-1,0,unknown,2009-05-06
34837,37,admin.,divorced,secondary,no,315,yes,no,cellular,234,1,-1,0,unknown,2009-05-06
34838,29,admin.,married,secondary,no,2,yes,no,cellular,339,1,362,1,failure,2009-05-06
34839,40,self-employed,married,secondary,no,311,yes,no,cellular,205,1,351,2,failure,2009-05-06
34840,30,entrepreneur,married,secondary,no,392,yes,no,cellular,124,1,167,3,failure,2009-05-06
34841,37,blue-collar,married,primary,no,0,yes,no,cellular,226,1,363,3,other,2009-05-06
34842,25,services,married,secondary,no,-97,yes,no,cellular,143,1,-1,0,unknown,2009-05-06
34843,39,blue-collar,married,secondary,no,854,yes,yes,cellular,181,1,-1,0,unknown,2009-05-06
34844,44,entrepreneur,married,secondary,no,860,yes,yes,cellular,96,2,295,5,failure,2009-05-06
34845,32,technician,single,secondary,no,6402,yes,no,cellular,158,1,167,1,success,2009-05-06
34846,52,admin.,married,secondary,no,786,yes,no,cellular,164,5,-1,0,unknown,2009-05-06
34847,48,entrepreneur,single,secondary,no,0,yes,no,cellular,236,1,-1,0,unknown,2009-05-06
34848,43,management,married,primary,no,88,no,yes,cellular,210,1,-1,0,unknown,2009-05-06
34849,31,student,single,unknown,no,2882,yes,no,cellular,158,2,-1,0,unknown,2009-05-06
34850,36,admin.,single,secondary,no,245,yes,no,cellular,159,1,-1,0,unknown,2009-05-06
34851,44,blue-collar,married,primary,no,513,yes,no,cellular,338,4,-1,0,unknown,2009-05-06
34852,34,technician,married,secondary,no,134,yes,no,cellular,159,1,-1,0,unknown,2009-05-06
34853,37,admin.,single,secondary,no,465,yes,yes,cellular,116,1,-1,0,unknown,2009-05-06
34854,39,services,married,primary,no,0,no,no,cellular,49,2,282,3,failure,2009-05-06
34855,40,blue-collar,married,secondary,no,1012,yes,no,cellular,410,1,-1,0,unknown,2009-05-06
34856,33,admin.,divorced,secondary,yes,-18,yes,no,cellular,244,1,359,3,failure,2009-05-06
34857,53,entrepreneur,married,tertiary,no,54,yes,yes,cellular,123,1,169,1,failure,2009-05-06
34858,34,blue-collar,married,primary,no,17946,yes,no,cellular,258,9,-1,0,unknown,2009-05-06
34859,46,services,divorced,secondary,no,281,yes,yes,cellular,267,1,-1,0,unknown,2009-05-06
34860,34,admin.,married,secondary,no,4902,yes,no,cellular,59,1,167,1,failure,2009-05-06
34861,32,management,married,tertiary,no,2218,yes,no,cellular,37,2,-1,0,unknown,2009-05-06
34862,30,management,divorced,tertiary,no,477,yes,no,telephone,186,1,-1,0,unknown,2009-05-06
34863,31,housemaid,single,tertiary,no,399,yes,no,cellular,333,1,-1,0,unknown,2009-05-06
34864,25,student,single,tertiary,no,505,yes,no,cellular,37,1,-1,0,unknown,2009-05-06
34865,36,blue-collar,married,primary,no,59,yes,no,cellular,225,2,-1,0,unknown,2009-05-06
34866,43,unemployed,married,primary,no,9,yes,yes,cellular,472,1,-1,0,unknown,2009-05-06
34867,43,unemployed,married,primary,no,9262,yes,no,cellular,45,1,-1,0,unknown,2009-05-06
34868,22,services,single,secondary,no,3,yes,no,cellular,156,1,-1,0,unknown,2009-05-06
34869,45,management,divorced,secondary,no,0,yes,no,cellular,1079,3,-1,0,unknown,2009-05-06
34870,32,technician,divorced,secondary,no,0,yes,no,cellular,94,1,-1,0,unknown,2009-05-06
34871,37,technician,married,secondary,no,83,yes,no,cellular,68,1,363,1,failure,2009-05-06
34872,28,blue-collar,married,primary,no,60,yes,no,cellular,161,1,337,1,failure,2009-05-06
34873,23,services,married,secondary,no,83,yes,no,cellular,199,1,358,1,failure,2009-05-06
34874,38,management,single,tertiary,no,171,yes,yes,cellular,60,1,272,3,failure,2009-05-06
34875,47,entrepreneur,married,unknown,no,1481,yes,no,cellular,64,2,364,3,failure,2009-05-06
34876,32,services,married,secondary,no,509,yes,no,cellular,473,1,358,2,other,2009-05-06
34877,29,services,married,secondary,no,0,yes,yes,cellular,315,1,281,15,other,2009-05-06
34878,30,services,married,secondary,no,78,yes,no,cellular,198,1,-1,0,unknown,2009-05-06
34879,35,admin.,married,secondary,no,-244,yes,yes,cellular,118,1,-1,0,unknown,2009-05-06
34880,55,blue-collar,married,primary,no,1086,yes,no,cellular,146,1,272,2,failure,2009-05-06
34881,44,blue-collar,married,primary,no,-298,yes,no,cellular,296,1,-1,0,unknown,2009-05-06
34882,42,admin.,married,secondary,no,1455,yes,no,cellular,364,4,-1,0,unknown,2009-05-06
34883,33,blue-collar,divorced,secondary,no,714,yes,no,cellular,208,1,344,2,other,2009-05-06
34884,33,admin.,married,secondary,no,2468,yes,yes,cellular,84,1,282,4,failure,2009-05-06
34885,34,management,divorced,tertiary,no,-401,yes,no,cellular,378,1,-1,0,unknown,2009-05-06
34886,37,self-employed,married,primary,no,90,yes,no,telephone,39,1,363,2,failure,2009-05-06
34887,44,services,married,secondary,no,1864,yes,no,telephone,10,1,-1,0,unknown,2009-05-06
34888,41,technician,married,tertiary,no,-15,yes,no,cellular,33,1,-1,0,unknown,2009-05-06
34889,30,technician,single,secondary,no,516,yes,no,cellular,66,2,-1,0,unknown,2009-05-06
34890,31,services,divorced,secondary,no,1016,yes,no,cellular,20,1,342,1,failure,2009-05-06
34891,51,self-employed,married,primary,no,106,yes,no,telephone,217,1,169,5,failure,2009-05-06
34892,31,unemployed,single,secondary,no,209,yes,no,cellular,193,1,-1,0,unknown,2009-05-06
34893,34,entrepreneur,married,tertiary,no,0,yes,no,cellular,611,1,183,1,failure,2009-05-06
34894,33,blue-collar,married,secondary,no,0,yes,yes,cellular,155,5,-1,0,unknown,2009-05-06
34895,39,management,married,secondary,no,-473,yes,no,cellular,318,1,-1,0,unknown,2009-05-06
34896,42,admin.,divorced,secondary,no,24,yes,no,cellular,219,2,-1,0,unknown,2009-05-06
34897,42,technician,single,tertiary,no,-380,yes,no,cellular,413,1,294,1,other,2009-05-06
34898,31,blue-collar,single,secondary,no,1979,yes,yes,cellular,1205,1,-1,0,unknown,2009-05-06
34899,29,blue-collar,married,secondary,no,751,yes,no,cellular,211,1,288,5,success,2009-05-06
34900,32,technician,single,secondary,no,-569,yes,no,cellular,107,1,-1,0,unknown,2009-05-06
34901,33,unemployed,single,tertiary,no,0,yes,no,cellular,124,1,-1,0,unknown,2009-05-06
34902,44,blue-collar,married,primary,no,0,yes,no,cellular,17,1,-1,0,unknown,2009-05-06
34903,42,management,married,primary,no,-679,yes,yes,cellular,159,1,343,2,failure,2009-05-06
34904,26,management,single,tertiary,no,1494,yes,no,cellular,477,2,-1,0,unknown,2009-05-06
34905,33,admin.,married,secondary,no,680,yes,no,cellular,265,1,-1,0,unknown,2009-05-06
34906,33,services,married,secondary,yes,2,no,no,cellular,136,5,-1,0,unknown,2009-05-06
34907,51,management,divorced,tertiary,no,93,yes,yes,cellular,221,1,-1,0,unknown,2009-05-06
34908,27,admin.,married,secondary,no,0,yes,no,cellular,837,1,-1,0,unknown,2009-05-06
34909,31,technician,single,secondary,no,13,no,no,cellular,318,1,166,1,failure,2009-05-06
34910,29,unemployed,single,tertiary,no,7,no,no,cellular,51,1,179,1,failure,2009-05-06
34911,38,technician,single,secondary,no,613,yes,yes,cellular,285,2,254,14,other,2009-05-06
34912,46,blue-collar,married,primary,no,91,yes,no,cellular,29,1,356,2,failure,2009-05-06
34913,38,blue-collar,married,primary,no,689,yes,no,cellular,585,2,296,2,failure,2009-05-06
34914,51,self-employed,divorced,primary,no,10924,no,no,cellular,106,2,-1,0,unknown,2009-05-06
34915,41,admin.,married,primary,no,0,yes,no,cellular,184,2,323,1,failure,2009-05-06
34916,33,blue-collar,married,primary,no,-457,yes,yes,cellular,128,1,350,1,failure,2009-05-06
34917,52,services,divorced,primary,no,432,yes,yes,cellular,44,4,-1,0,unknown,2009-05-06
34918,35,services,married,secondary,no,347,yes,no,cellular,282,4,-1,0,unknown,2009-05-06
34919,50,admin.,divorced,secondary,yes,2405,yes,no,cellular,114,1,287,8,failure,2009-05-06
34920,30,blue-collar,married,secondary,no,5903,yes,no,cellular,231,1,363,1,failure,2009-05-06
34921,36,management,single,tertiary,no,7506,yes,no,cellular,839,2,188,1,success,2009-05-06
34922,38,technician,single,secondary,no,1255,yes,no,cellular,120,1,170,4,failure,2009-05-06
34923,47,admin.,married,primary,no,31,yes,no,cellular,50,1,356,1,failure,2009-05-06
34924,30,services,single,primary,no,411,yes,no,cellular,457,1,358,1,other,2009-05-06
34925,32,blue-collar,single,secondary,yes,-206,yes,no,cellular,148,1,-1,0,unknown,2009-05-06
34926,46,entrepreneur,married,tertiary,no,0,yes,yes,cellular,37,1,-1,0,unknown,2009-05-06
34927,31,blue-collar,single,unknown,yes,17,yes,no,cellular,72,1,-1,0,unknown,2009-05-06
34928,34,technician,single,secondary,no,827,yes,no,cellular,254,1,267,4,failure,2009-05-06
34929,42,blue-collar,single,primary,no,-95,yes,no,cellular,204,1,-1,0,unknown,2009-05-06
34930,33,services,single,tertiary,no,1268,yes,no,cellular,451,1,350,1,other,2009-05-06
34931,30,blue-collar,single,secondary,no,-110,yes,no,cellular,428,1,-1,0,unknown,2009-05-06
34932,46,management,married,secondary,no,-27,yes,no,cellular,289,1,-1,0,unknown,2009-05-06
34933,35,blue-collar,married,secondary,no,80,yes,yes,cellular,317,1,363,1,failure,2009-05-06
34934,27,unemployed,single,secondary,no,0,yes,no,cellular,153,1,-1,0,unknown,2009-05-06
34935,45,technician,married,secondary,no,115,yes,no,cellular,108,1,-1,0,unknown,2009-05-06
34936,32,blue-collar,married,secondary,no,290,yes,no,cellular,150,1,-1,0,unknown,2009-05-06
34937,37,management,single,tertiary,no,102,yes,no,cellular,445,1,258,2,failure,2009-05-06
34938,33,blue-collar,single,secondary,no,5137,yes,no,cellular,123,1,-1,0,unknown,2009-05-06
34939,38,self-employed,single,secondary,no,592,no,no,cellular,275,1,-1,0,unknown,2009-05-06
34940,27,technician,single,secondary,no,0,yes,no,cellular,176,1,-1,0,unknown,2009-05-06
34941,31,admin.,married,secondary,no,223,no,no,cellular,297,1,-1,0,unknown,2009-05-06
34942,34,admin.,single,secondary,no,69,yes,no,telephone,92,3,362,4,other,2009-05-06
34943,27,blue-collar,single,secondary,yes,-233,yes,no,cellular,728,1,-1,0,unknown,2009-05-06
34944,50,technician,divorced,secondary,no,636,yes,no,cellular,127,2,254,23,other,2009-05-06
34945,27,technician,single,secondary,no,2,yes,yes,cellular,554,2,356,1,failure,2009-05-06
34946,48,management,married,tertiary,no,586,yes,yes,cellular,179,2,-1,0,unknown,2009-05-06
34947,45,management,married,tertiary,no,-192,yes,no,cellular,138,3,-1,0,unknown,2009-05-06
34948,32,admin.,married,secondary,no,552,yes,no,cellular,98,2,-1,0,unknown,2009-05-06
34949,42,entrepreneur,married,primary,no,558,yes,no,cellular,186,2,-1,0,unknown,2009-05-06
34950,53,management,divorced,secondary,no,28,yes,no,cellular,135,2,289,1,failure,2009-05-06
34951,29,technician,single,tertiary,no,2203,yes,no,cellular,1131,2,-1,0,unknown,2009-05-06
34952,45,unemployed,divorced,secondary,no,728,yes,yes,cellular,156,2,169,1,failure,2009-05-06
34953,32,admin.,married,secondary,no,752,yes,no,cellular,519,2,166,5,failure,2009-05-06
34954,25,services,single,secondary,no,-121,yes,no,cellular,343,2,-1,0,unknown,2009-05-06
34955,29,technician,single,tertiary,no,183,yes,yes,cellular,64,1,343,2,failure,2009-05-06
34956,22,student,single,secondary,no,310,yes,no,cellular,903,2,355,1,other,2009-05-06
34957,29,management,single,tertiary,no,471,yes,no,cellular,106,1,-1,0,unknown,2009-05-06
34958,41,technician,single,secondary,no,2242,yes,no,cellular,459,4,-1,0,unknown,2009-05-06
34959,35,services,divorced,secondary,no,-33,no,yes,cellular,109,1,-1,0,unknown,2009-05-06
34960,35,entrepreneur,single,tertiary,no,1416,yes,no,cellular,100,1,169,12,other,2009-05-06
34961,33,management,single,secondary,no,802,yes,no,cellular,47,1,-1,0,unknown,2009-05-06
34962,34,blue-collar,married,tertiary,no,748,yes,yes,cellular,161,1,-1,0,unknown,2009-05-06
34963,30,technician,single,tertiary,no,3,yes,no,cellular,45,2,169,2,failure,2009-05-06
34964,47,blue-collar,married,secondary,no,-216,yes,no,cellular,197,1,282,3,failure,2009-05-06
34965,49,management,married,secondary,no,99,yes,no,cellular,687,2,343,1,failure,2009-05-06
